"X","Y","Date","sex","id","name"
1787290.00382686,2400269.8466778,2009-02-18 00:30:45,"M","M1","Leroy"
1787471.68905896,2400379.10824569,2009-02-18 00:46:19,"M","M1","Leroy"
1787464.98841143,2400378.81531373,2009-02-18 01:00:45,"M","M1","Leroy"
1787332.69439262,2400542.98565348,2009-02-18 01:45:54,"M","M1","Leroy"
1786989.91772601,2400200.80705706,2009-02-18 02:00:51,"M","M1","Leroy"
1787001.08203445,2399975.29313193,2009-02-18 02:15:19,"M","M1","Leroy"
1786577.65385187,2399647.40191776,2009-02-18 02:30:33,"M","M1","Leroy"
1786056.43147128,2399664.6877917,2009-02-18 02:45:05,"M","M1","Leroy"
1785811.52823221,2399936.24176828,2009-02-18 03:15:43,"M","M1","Leroy"
1785813.69654782,2399971.27108381,2009-02-18 03:30:26,"M","M1","Leroy"
1785813.8071896,2399964.84227419,2009-02-18 03:45:51,"M","M1","Leroy"
1785812.93727806,2399970.83830192,2009-02-18 04:00:07,"M","M1","Leroy"
1785816.46970523,2399966.5649595,2009-02-18 04:15:51,"M","M1","Leroy"
1785818.5689602,2399966.04064601,2009-02-18 04:30:58,"M","M1","Leroy"
1785819.24544401,2399961.8479616,2009-02-18 04:45:48,"M","M1","Leroy"
1785483.03262176,2400470.67144799,2009-02-18 05:01:11,"M","M1","Leroy"
1785494.28782749,2401115.76973305,2009-02-18 05:15:44,"M","M1","Leroy"
1785521.42094819,2401485.96789111,2009-02-18 05:30:26,"M","M1","Leroy"
1785560.73087215,2401863.51102843,2009-02-18 05:45:36,"M","M1","Leroy"
1785027.98672748,2401939.75746199,2009-02-18 06:01:24,"M","M1","Leroy"
1784971.44745273,2402357.78715199,2009-02-18 06:15:08,"M","M1","Leroy"
1784693.88025013,2402467.63334433,2009-02-18 06:31:18,"M","M1","Leroy"
1784695.9253788,2402465.0057792,2009-02-18 06:45:45,"M","M1","Leroy"
1784734.86348852,2402547.10168412,2009-02-18 07:00:21,"M","M1","Leroy"
1784627.48893483,2403204.00120523,2009-02-18 07:15:16,"M","M1","Leroy"
1784008.38960335,2403007.9118861,2009-02-18 07:30:26,"M","M1","Leroy"
1784022.93201014,2402857.64394915,2009-02-18 07:45:47,"M","M1","Leroy"
1784672.08604761,2402966.05950547,2009-02-18 08:00:18,"M","M1","Leroy"
1785083.82203663,2402657.86030666,2009-02-18 08:15:12,"M","M1","Leroy"
1785571.78458057,2402500.73714488,2009-02-18 08:30:33,"M","M1","Leroy"
1786001.31966928,2402196.65374901,2009-02-18 09:01:03,"M","M1","Leroy"
1785865.88807078,2402069.19862315,2009-02-18 09:15:47,"M","M1","Leroy"
1785791.45569722,2401959.42328145,2009-02-18 09:30:44,"M","M1","Leroy"
1785055.79103424,2402288.74371678,2009-02-18 09:45:30,"M","M1","Leroy"
1784357.17186383,2402576.1567196,2009-02-18 22:46:18,"M","M1","Leroy"
1784013.60039817,2402840.34064992,2009-02-18 23:01:45,"M","M1","Leroy"
1784230.18462799,2403327.58799159,2009-02-18 23:46:35,"M","M1","Leroy"
1783548.21964959,2402768.22734512,2009-02-19 00:00:35,"M","M1","Leroy"
1783197.94776665,2402353.01038195,2009-02-19 00:16:15,"M","M1","Leroy"
1783029.14878228,2402204.30668454,2009-02-19 00:45:55,"M","M1","Leroy"
1783124.71134236,2402201.52976051,2009-02-19 01:31:48,"M","M1","Leroy"
1783026.62576259,2402211.92053751,2009-02-19 01:45:57,"M","M1","Leroy"
1782716.83118433,2401586.51017821,2009-02-19 03:46:24,"M","M1","Leroy"
1781200.99986277,2402251.15216083,2009-02-19 05:02:01,"M","M1","Leroy"
1781257.24563952,2402203.29923896,2009-02-19 05:16:19,"M","M1","Leroy"
1781240.05997667,2402172.93379165,2009-02-19 05:31:36,"M","M1","Leroy"
1781226.22381981,2402144.17643845,2009-02-19 05:45:49,"M","M1","Leroy"
1781237.41647863,2402138.86679453,2009-02-19 06:00:44,"M","M1","Leroy"
1781218.48435314,2402145.28478877,2009-02-19 06:16:47,"M","M1","Leroy"
1781224.4374767,2402178.58464871,2009-02-19 07:30:55,"M","M1","Leroy"
1781228.09036038,2402148.27006867,2009-02-19 07:45:57,"M","M1","Leroy"
1781229.50659149,2402118.2530193,2009-02-19 08:01:13,"M","M1","Leroy"
1781235.42194144,2402142.27637358,2009-02-19 08:16:21,"M","M1","Leroy"
1781367.98907047,2402254.57801524,2009-02-19 08:30:24,"M","M1","Leroy"
1781426.61848767,2403794.85191646,2009-02-20 00:01:49,"M","M1","Leroy"
1781710.64699339,2404296.89335608,2009-02-20 00:15:07,"M","M1","Leroy"
1782065.21215167,2404412.76037128,2009-02-20 00:30:19,"M","M1","Leroy"
1782647.05903394,2403948.09110309,2009-02-20 00:45:46,"M","M1","Leroy"
1782906.09575942,2403685.93046959,2009-02-20 01:01:40,"M","M1","Leroy"
1783248.23957202,2403545.85187194,2009-02-20 01:16:09,"M","M1","Leroy"
1783419.99901716,2403374.12163295,2009-02-20 01:31:51,"M","M1","Leroy"
1783902.83931476,2403326.86604853,2009-02-20 01:46:06,"M","M1","Leroy"
1784185.76616436,2403531.44806126,2009-02-20 02:00:17,"M","M1","Leroy"
1784524.73553374,2403044.51225828,2009-02-20 02:15:26,"M","M1","Leroy"
1786241.26716137,2400553.6077097,2009-02-20 04:31:55,"M","M1","Leroy"
1786489.47972091,2400505.48904395,2009-02-20 04:45:48,"M","M1","Leroy"
1787116.91065142,2400482.6620605,2009-02-20 05:00:31,"M","M1","Leroy"
1787520.8095881,2400813.89772508,2009-02-20 05:16:03,"M","M1","Leroy"
1787653.30808688,2400714.21876795,2009-02-20 05:45:23,"M","M1","Leroy"
1787659.67305088,2400706.12747512,2009-02-20 06:01:39,"M","M1","Leroy"
1787659.39431185,2400701.62749302,2009-02-20 06:15:15,"M","M1","Leroy"
1787660.48851531,2400717.10694795,2009-02-20 06:30:16,"M","M1","Leroy"
1787456.92124164,2401052.79609375,2009-02-20 06:45:14,"M","M1","Leroy"
1787396.7782728,2401117.79475309,2009-02-20 07:00:18,"M","M1","Leroy"
1787369.84974848,2400425.39890679,2009-02-20 07:15:46,"M","M1","Leroy"
1787506.92496856,2400035.0689584,2009-02-20 07:30:17,"M","M1","Leroy"
1787696.67918989,2399500.15388994,2009-02-20 07:45:54,"M","M1","Leroy"
1787344.69790855,2399632.97449144,2009-02-20 08:01:01,"M","M1","Leroy"
1786706.56063516,2400128.66309877,2009-02-20 23:01:55,"M","M1","Leroy"
1786409.48910949,2400248.26396481,2009-02-20 23:15:11,"M","M1","Leroy"
1786063.27403424,2400791.40443583,2009-02-20 23:30:17,"M","M1","Leroy"
1785736.29875091,2401146.6089081,2009-02-20 23:45:14,"M","M1","Leroy"
1785186.51568851,2401281.12521137,2009-02-21 00:00:32,"M","M1","Leroy"
1785064.47660775,2401384.55493956,2009-02-21 00:15:49,"M","M1","Leroy"
1784822.1089137,2401694.57110835,2009-02-21 01:00:23,"M","M1","Leroy"
1784640.62437956,2401599.62709776,2009-02-21 01:15:55,"M","M1","Leroy"
1784659.19338617,2401610.40396212,2009-02-21 01:30:57,"M","M1","Leroy"
1784646.04877589,2401588.95694339,2009-02-21 01:46:19,"M","M1","Leroy"
1784650.63597863,2401610.25867759,2009-02-21 02:00:10,"M","M1","Leroy"
1784720.07251276,2401115.71509205,2009-02-21 02:15:13,"M","M1","Leroy"
1784237.86525521,2400939.90489591,2009-02-21 02:31:47,"M","M1","Leroy"
1783826.89269961,2400799.63692969,2009-02-21 02:46:03,"M","M1","Leroy"
1783274.50218531,2401044.42472565,2009-02-21 03:01:46,"M","M1","Leroy"
1782570.67347319,2401459.43482376,2009-02-21 03:16:21,"M","M1","Leroy"
1781369.04519853,2402243.86071323,2009-02-21 04:15:42,"M","M1","Leroy"
1781366.93725045,2402242.23638197,2009-02-21 04:30:33,"M","M1","Leroy"
1780966.35278999,2402310.74097024,2009-02-21 04:46:01,"M","M1","Leroy"
1780634.21267273,2402830.32243085,2009-02-21 05:01:45,"M","M1","Leroy"
1780152.22531181,2402817.58816643,2009-02-21 05:16:34,"M","M1","Leroy"
1780303.97605066,2403669.40292576,2009-02-21 06:01:44,"M","M1","Leroy"
1780305.52089036,2403665.80657434,2009-02-21 06:15:15,"M","M1","Leroy"
1780306.16614393,2403664.35152936,2009-02-21 06:30:18,"M","M1","Leroy"
1780309.39302674,2403668.98489321,2009-02-21 06:45:12,"M","M1","Leroy"
1780308.20212454,2403663.62742285,2009-02-21 23:01:54,"M","M1","Leroy"
1780291.16018079,2403659.84834567,2009-02-21 23:15:56,"M","M1","Leroy"
1780715.60887218,2403564.78775201,2009-02-21 23:31:14,"M","M1","Leroy"
1781109.50543473,2403373.19440951,2009-02-21 23:46:20,"M","M1","Leroy"
1782159.48473934,2403076.58246094,2009-02-22 00:15:27,"M","M1","Leroy"
1782571.34159296,2403271.4775513,2009-02-22 01:00:54,"M","M1","Leroy"
1782574.68051182,2403235.70199801,2009-02-22 01:16:45,"M","M1","Leroy"
1782878.92624066,2403281.19840194,2009-02-22 01:45:10,"M","M1","Leroy"
1782872.53094118,2403177.18375008,2009-02-22 02:00:17,"M","M1","Leroy"
1782905.97123995,2403182.36111436,2009-02-22 02:15:57,"M","M1","Leroy"
1782849.53078018,2403150.67234016,2009-02-22 02:30:34,"M","M1","Leroy"
1782816.37872018,2403038.57363122,2009-02-22 02:45:18,"M","M1","Leroy"
1782986.11889495,2402765.39357625,2009-02-22 03:01:50,"M","M1","Leroy"
1783672.44027242,2402680.83051653,2009-02-22 03:16:12,"M","M1","Leroy"
1784553.24254842,2402019.14083032,2009-02-22 03:46:15,"M","M1","Leroy"
1784679.3586628,2402506.22606691,2009-02-22 04:01:04,"M","M1","Leroy"
1784684.82864102,2402467.60030241,2009-02-22 04:15:44,"M","M1","Leroy"
1784692.48437825,2402471.86200794,2009-02-22 04:30:44,"M","M1","Leroy"
1784694.40539984,2402472.65059831,2009-02-22 04:45:51,"M","M1","Leroy"
1784688.16990236,2402469.70190846,2009-02-22 05:00:11,"M","M1","Leroy"
1785154.80970353,2402660.99539289,2009-02-22 05:30:38,"M","M1","Leroy"
1785345.63624703,2402045.72712066,2009-02-22 05:46:18,"M","M1","Leroy"
1786259.76138657,2401594.37380403,2009-02-22 06:16:19,"M","M1","Leroy"
1785821.30090694,2401377.96260141,2009-02-22 06:30:24,"M","M1","Leroy"
1786178.35777154,2400683.81817555,2009-02-22 06:46:15,"M","M1","Leroy"
1786972.1922798,2400491.95784942,2009-02-22 07:00:55,"M","M1","Leroy"
1787527.57862015,2400361.96187389,2009-02-22 07:30:51,"M","M1","Leroy"
1787350.52887105,2400333.3543482,2009-02-22 07:46:38,"M","M1","Leroy"
1787663.46051137,2400705.64846824,2009-02-22 08:15:25,"M","M1","Leroy"
1787663.52739524,2400701.1731249,2009-02-22 08:30:45,"M","M1","Leroy"
1787656.10079748,2400709.50624069,2009-02-22 08:45:15,"M","M1","Leroy"
1787658.04027332,2400708.66881428,2009-02-22 09:00:16,"M","M1","Leroy"
1787485.13636506,2401090.96847495,2009-02-22 09:15:12,"M","M1","Leroy"
1787435.95921084,2401129.13103039,2009-02-22 09:30:44,"M","M1","Leroy"
1787439.41225386,2401133.97117677,2009-02-22 09:45:40,"M","M1","Leroy"
1787431.68609265,2401117.06648968,2009-02-22 10:00:49,"M","M1","Leroy"
1787431.21662147,2401136.20621749,2009-02-22 10:15:55,"M","M1","Leroy"
1787439.20053657,2401128.13176031,2009-02-22 10:45:48,"M","M1","Leroy"
1787443.68689765,2401120.97276153,2009-02-22 11:00:23,"M","M1","Leroy"
1787454.27266278,2401137.53418171,2009-02-22 11:15:23,"M","M1","Leroy"
1787418.24987343,2401116.63289401,2009-02-22 11:30:47,"M","M1","Leroy"
1787433.33079931,2401132.41230424,2009-02-22 11:45:47,"M","M1","Leroy"
1787437.08451044,2401127.422566,2009-02-22 12:00:48,"M","M1","Leroy"
1787453.60351143,2401080.72433872,2009-02-22 12:16:53,"M","M1","Leroy"
1787430.47071758,2401120.24679875,2009-02-22 12:30:39,"M","M1","Leroy"
1787449.44851577,2401148.79401819,2009-02-22 12:45:51,"M","M1","Leroy"
1787446.11929408,2401130.46377089,2009-02-22 13:00:56,"M","M1","Leroy"
1786729.57644698,2399648.98213523,2009-02-23 00:46:19,"M","M1","Leroy"
1786715.27454239,2399637.83505339,2009-02-23 01:00:49,"M","M1","Leroy"
1786620.95884778,2399598.50079479,2009-02-23 01:15:57,"M","M1","Leroy"
1786772.02645443,2400256.48863444,2009-02-23 05:00:56,"M","M1","Leroy"
1786379.77228649,2400445.940151,2009-02-23 05:15:52,"M","M1","Leroy"
1786098.20861397,2400704.29076971,2009-02-23 05:30:47,"M","M1","Leroy"
1785929.12740274,2401044.95650675,2009-02-23 05:45:45,"M","M1","Leroy"
1785621.0511864,2401544.82762062,2009-02-23 06:01:01,"M","M1","Leroy"
1785449.98475023,2401624.38951225,2009-02-23 06:15:52,"M","M1","Leroy"
1784995.50529145,2401999.71520184,2009-02-23 06:30:29,"M","M1","Leroy"
1784796.87413644,2402419.79060796,2009-02-23 06:45:38,"M","M1","Leroy"
1784435.33393793,2403058.06814139,2009-02-23 07:00:14,"M","M1","Leroy"
1784293.97586828,2403703.59601723,2009-02-23 07:15:53,"M","M1","Leroy"
1783859.83073699,2404087.36456954,2009-02-23 07:30:23,"M","M1","Leroy"
1783360.19521841,2404130.82522826,2009-02-23 07:45:21,"M","M1","Leroy"
1782644.12592567,2403877.93851647,2009-02-23 10:00:54,"M","M1","Leroy"
1782605.26364286,2403874.16448914,2009-02-23 10:16:25,"M","M1","Leroy"
1782930.81126816,2403428.4110998,2009-02-23 10:30:05,"M","M1","Leroy"
1783150.75312852,2403451.1680228,2009-02-23 10:45:54,"M","M1","Leroy"
1783214.67389479,2403538.20817305,2009-02-23 11:00:19,"M","M1","Leroy"
1783207.60304166,2403527.95363584,2009-02-23 11:15:52,"M","M1","Leroy"
1783215.06599581,2403537.11816572,2009-02-23 11:30:51,"M","M1","Leroy"
1783206.62058653,2403549.3234638,2009-02-23 11:45:49,"M","M1","Leroy"
1783219.35322078,2403537.27271655,2009-02-23 12:01:19,"M","M1","Leroy"
1783197.07267952,2403532.96934752,2009-02-23 12:30:57,"M","M1","Leroy"
1783221.46588167,2403529.27468697,2009-02-23 12:46:53,"M","M1","Leroy"
1783225.61076396,2403525.08876343,2009-02-23 13:00:50,"M","M1","Leroy"
1783218.72066571,2403531.50682952,2009-02-23 13:15:50,"M","M1","Leroy"
1783227.46719599,2403533.87801226,2009-02-23 13:30:57,"M","M1","Leroy"
1783202.19213609,2403515.14089015,2009-02-23 13:45:20,"M","M1","Leroy"
1783217.80662157,2403535.01126628,2009-02-23 14:00:43,"M","M1","Leroy"
1783216.41242555,2403533.62430973,2009-02-23 14:15:11,"M","M1","Leroy"
1783218.23416951,2403538.95993758,2009-02-23 14:30:16,"M","M1","Leroy"
1783217.92320328,2403539.4604838,2009-02-23 14:45:23,"M","M1","Leroy"
1783215.44571721,2403538.58630287,2009-02-23 15:00:23,"M","M1","Leroy"
1783215.91970697,2403535.59776255,2009-02-23 15:15:26,"M","M1","Leroy"
1783211.62444477,2403546.03015924,2009-02-23 15:30:12,"M","M1","Leroy"
1783213.095309,2403540.70527571,2009-02-23 15:45:16,"M","M1","Leroy"
1783218.79312816,2403545.24816376,2009-02-23 16:00:21,"M","M1","Leroy"
1783220.00456226,2403524.28861132,2009-02-23 16:15:23,"M","M1","Leroy"
1783211.91027071,2403543.34157172,2009-02-23 16:30:21,"M","M1","Leroy"
1783220.197003,2403534.4177407,2009-02-23 16:45:51,"M","M1","Leroy"
1783219.67242001,2403534.90212226,2009-02-23 17:00:06,"M","M1","Leroy"
1783217.39239857,2403544.59467632,2009-02-23 17:15:35,"M","M1","Leroy"
1783213.06553537,2403508.25407183,2009-02-23 17:30:44,"M","M1","Leroy"
1783219.43592603,2403530.21776615,2009-02-23 17:45:58,"M","M1","Leroy"
1783226.60280323,2403516.56104226,2009-02-23 18:00:13,"M","M1","Leroy"
1783218.66793629,2403529.57639719,2009-02-23 18:15:50,"M","M1","Leroy"
1783232.27813455,2403528.0812836,2009-02-23 18:30:18,"M","M1","Leroy"
1783226.26933535,2403531.27426494,2009-02-23 18:45:18,"M","M1","Leroy"
1783216.86127837,2403534.23599455,2009-02-23 19:15:48,"M","M1","Leroy"
1783217.47384727,2403534.89795819,2009-02-23 19:30:13,"M","M1","Leroy"
1783216.00951618,2403538.04230585,2009-02-23 19:45:15,"M","M1","Leroy"
1783217.90585727,2403543.52194142,2009-02-23 20:00:18,"M","M1","Leroy"
1783219.55860277,2403529.02946202,2009-02-23 20:15:44,"M","M1","Leroy"
1783228.84506004,2403515.39263886,2009-02-23 20:30:49,"M","M1","Leroy"
1783225.4847558,2403524.70288004,2009-02-23 20:45:51,"M","M1","Leroy"
1783218.53325763,2403540.62717662,2009-02-23 21:00:15,"M","M1","Leroy"
1783198.22150489,2403555.05091554,2009-02-23 21:15:19,"M","M1","Leroy"
1783215.54916237,2403536.77327047,2009-02-23 21:30:50,"M","M1","Leroy"
1783217.93696594,2403534.74355161,2009-02-23 21:45:21,"M","M1","Leroy"
1783224.41791741,2403546.07569258,2009-02-23 22:00:12,"M","M1","Leroy"
1783216.9270168,2403535.65269984,2009-02-23 22:15:21,"M","M1","Leroy"
1783215.08220762,2403532.84971579,2009-02-23 22:30:13,"M","M1","Leroy"
1783215.72073043,2403530.54330362,2009-02-23 22:45:11,"M","M1","Leroy"
1783218.30776303,2403536.9905309,2009-02-23 23:00:12,"M","M1","Leroy"
1783217.21711704,2403533.26372567,2009-02-23 23:15:22,"M","M1","Leroy"
1783225.28005519,2403541.2726749,2009-02-23 23:30:34,"M","M1","Leroy"
1783231.44665001,2403542.35492625,2009-02-23 23:45:19,"M","M1","Leroy"
1782782.77771611,2403319.16237242,2009-02-24 00:15:55,"M","M1","Leroy"
1782448.41817403,2403063.84892038,2009-02-24 00:30:09,"M","M1","Leroy"
1782152.84574412,2402391.78600092,2009-02-24 00:45:39,"M","M1","Leroy"
1781990.92334795,2401993.87465429,2009-02-24 01:01:09,"M","M1","Leroy"
1781577.62619632,2401871.10716688,2009-02-24 01:15:59,"M","M1","Leroy"
1781372.50418462,2402239.28186407,2009-02-24 01:31:08,"M","M1","Leroy"
1781373.81942441,2402235.10288573,2009-02-24 01:45:51,"M","M1","Leroy"
1781373.30962157,2402237.68097911,2009-02-24 02:00:17,"M","M1","Leroy"
1781372.6111118,2402229.4653452,2009-02-24 02:15:10,"M","M1","Leroy"
1781373.21951288,2402226.61200201,2009-02-24 02:30:12,"M","M1","Leroy"
1781450.20497533,2402096.75714732,2009-02-24 02:46:18,"M","M1","Leroy"
1781468.61048778,2402122.00293812,2009-02-24 03:00:39,"M","M1","Leroy"
1781475.47692429,2402140.98056861,2009-02-24 03:16:23,"M","M1","Leroy"
1781447.43708656,2402132.5525143,2009-02-24 03:30:38,"M","M1","Leroy"
1781468.5173092,2402127.80331652,2009-02-24 03:46:05,"M","M1","Leroy"
1781466.99830778,2402119.94468615,2009-02-24 04:00:44,"M","M1","Leroy"
1781466.92420525,2402130.43508652,2009-02-24 04:15:09,"M","M1","Leroy"
1781467.3034964,2402124.41532427,2009-02-24 04:30:45,"M","M1","Leroy"
1781468.48838805,2402126.90071259,2009-02-24 04:45:51,"M","M1","Leroy"
1781467.58114662,2402142.43066608,2009-02-24 05:00:28,"M","M1","Leroy"
1781459.29491859,2402117.71948882,2009-02-24 05:15:17,"M","M1","Leroy"
1781455.01633255,2402136.11492619,2009-02-24 05:30:14,"M","M1","Leroy"
1781466.91102027,2402122.1863918,2009-02-24 05:45:35,"M","M1","Leroy"
1781458.42688764,2402118.98400467,2009-02-24 06:00:51,"M","M1","Leroy"
1781459.20033003,2402121.44091282,2009-02-24 06:15:19,"M","M1","Leroy"
1781456.69435687,2402119.37783274,2009-02-24 06:30:10,"M","M1","Leroy"
1781456.72038027,2402124.81596319,2009-02-24 06:45:21,"M","M1","Leroy"
1781474.67509002,2402131.75280915,2009-02-24 07:00:19,"M","M1","Leroy"
1781454.23221656,2402109.81453824,2009-02-24 07:15:15,"M","M1","Leroy"
1781430.57393204,2402103.19303711,2009-02-24 07:30:53,"M","M1","Leroy"
1781453.54368266,2402129.89801188,2009-02-24 07:45:39,"M","M1","Leroy"
1781492.81411296,2402138.19357531,2009-02-24 08:01:58,"M","M1","Leroy"
1781496.18673143,2402120.86992449,2009-02-24 08:16:16,"M","M1","Leroy"
1781459.01674743,2402119.31884301,2009-02-24 09:00:55,"M","M1","Leroy"
1781480.20846423,2402127.98650437,2009-02-24 09:15:54,"M","M1","Leroy"
1781101.32416901,2402235.02902434,2009-02-24 09:30:39,"M","M1","Leroy"
1780863.66812615,2402475.76688418,2009-02-24 09:45:18,"M","M1","Leroy"
1780251.29842708,2402757.05462785,2009-02-24 10:00:39,"M","M1","Leroy"
1780065.20990864,2402947.39501701,2009-02-24 10:15:23,"M","M1","Leroy"
1779917.11914356,2402827.6103841,2009-02-24 10:30:36,"M","M1","Leroy"
1779899.1966114,2402756.26244031,2009-02-24 10:45:54,"M","M1","Leroy"
1779860.27361043,2403150.32106201,2009-02-24 11:00:34,"M","M1","Leroy"
1781039.33034595,2403240.28914445,2009-02-24 11:30:50,"M","M1","Leroy"
1781032.709974,2403224.94174077,2009-02-25 00:01:43,"M","M1","Leroy"
1781032.95672204,2403238.528114,2009-02-25 00:15:07,"M","M1","Leroy"
1781269.54058209,2403192.82023659,2009-02-25 00:30:35,"M","M1","Leroy"
1781723.70920552,2402816.88480897,2009-02-25 00:45:36,"M","M1","Leroy"
1782322.64725376,2402657.15680801,2009-02-25 01:00:20,"M","M1","Leroy"
1782412.27078592,2402314.30237192,2009-02-25 01:16:21,"M","M1","Leroy"
1782782.52402408,2402735.30946249,2009-02-25 02:00:50,"M","M1","Leroy"
1783162.85743265,2402629.83904425,2009-02-25 02:15:59,"M","M1","Leroy"
1783811.95193035,2402717.3177229,2009-02-25 02:30:58,"M","M1","Leroy"
1784439.0917102,2402471.1828486,2009-02-25 02:45:45,"M","M1","Leroy"
1784436.16717229,2402468.13501222,2009-02-25 03:00:14,"M","M1","Leroy"
1784434.2122971,2402463.99627657,2009-02-25 03:16:20,"M","M1","Leroy"
1784435.62660244,2402468.12170139,2009-02-25 03:30:51,"M","M1","Leroy"
1784434.81216727,2402477.48427998,2009-02-25 03:45:15,"M","M1","Leroy"
1784436.91759983,2402479.22385321,2009-02-25 04:00:51,"M","M1","Leroy"
1784434.06072305,2402468.65777968,2009-02-25 04:30:59,"M","M1","Leroy"
1784434.05607864,2402472.20559972,2009-02-25 04:45:15,"M","M1","Leroy"
1784434.27078973,2402462.12657455,2009-02-25 05:00:10,"M","M1","Leroy"
1784429.70012996,2402474.59544178,2009-02-25 05:15:39,"M","M1","Leroy"
1784431.78167934,2402477.77648354,2009-02-25 05:30:20,"M","M1","Leroy"
1784437.90747952,2402463.26443414,2009-02-25 05:45:08,"M","M1","Leroy"
1784475.85633586,2402348.64653807,2009-02-25 06:00:16,"M","M1","Leroy"
1784669.89404809,2402330.06030346,2009-02-25 06:16:49,"M","M1","Leroy"
1784682.6396068,2402309.89368519,2009-02-25 06:30:08,"M","M1","Leroy"
1784680.43096648,2402506.57221554,2009-02-25 06:45:50,"M","M1","Leroy"
1784675.61392187,2402508.54249938,2009-02-25 07:00:37,"M","M1","Leroy"
1784693.63822343,2402509.15266249,2009-02-25 07:16:49,"M","M1","Leroy"
1784686.09031644,2402509.76330198,2009-02-25 07:30:50,"M","M1","Leroy"
1784687.00922811,2402513.96658702,2009-02-25 07:45:52,"M","M1","Leroy"
1784681.80410262,2402514.36324332,2009-02-25 08:00:52,"M","M1","Leroy"
1784671.62641695,2402528.56907852,2009-02-25 08:15:50,"M","M1","Leroy"
1784849.28822649,2402208.03748546,2009-02-25 08:30:11,"M","M1","Leroy"
1785046.34027868,2402073.56244648,2009-02-25 08:45:16,"M","M1","Leroy"
1784967.45278853,2402201.82141996,2009-02-25 23:16:25,"M","M1","Leroy"
